Animal	Species	Farm	Yield
2349	5	37	12.885842523
436	4	8	7.9449634816
497	1	39	7.5365735525
1959	1	23	8.7099205287
2368	5	24	11.237707528
1097	5	6	11.187046009
20	3	86	14.840825903
307	1	98	11.479484855
1332	3	64	13.279299878
383	4	28	11.642141805
311	1	22	-2.844371055
1970	3	65	14.307819841
2400	5	51	4.5207053451
2436	1	50	8.0767091257
835	1	59	5.0827010033
523	3	88	9.7616666384
1120	1	45	6.1460883813
2618	3	85	14.96161931
376	1	94	8.7965075195
1482	5	64	9.380526876
3	1	49	5.270187095
1622	3	29	10.100957242
2591	1	53	4.8978105189
76	3	2	-0.87448155
1818	4	84	13.163234019
82	3	87	6.9210385086
2434	4	40	8.6754612542
998	4	61	12.23079049
2270	1	58	4.8856482839
695	4	86	11.583003968
1110	1	53	6.4532075213
2495	2	93	9.5045603627
1879	3	74	7.3747361819
1397	1	99	11.309693185
1452	5	21	15.2456633
1928	1	45	2.5440960591
1152	5	89	15.915852758
2313	2	90	11.01510616
2742	4	98	7.6262444191
2853	5	13	6.7671973501
382	2	8	-0.439955719
624	5	47	13.560770868
2400	5	51	9.2652971293
1300	4	52	9.4055056372
2710	5	25	13.335241081
2337	2	64	7.6058487867
514	3	33	6.7270235118
2960	4	74	11.265419911
2063	2	91	16.512725484
1967	4	9	10.433159064
2806	4	85	13.864237702
225	1	69	12.335207391
2155	5	64	8.437598086
2797	2	98	7.6953680955
1573	1	10	7.5180023977
1622	3	29	9.3712261384
2232	3	91	10.52750357
224	3	17	12.438738207
1902	5	10	4.4021779426
634	2	6	10.778048388
660	1	34	0.423694929
2422	1	44	7.3108254967
940	3	89	11.00843166
2530	1	37	3.9682319559
233	1	16	0.8856620594
1780	1	71	10.388648826
147	1	94	11.273170514
777	3	19	2.1002115776
514	3	33	5.7621881654
1865	4	65	14.00196263
582	5	24	4.8674696167
2761	3	54	9.5679208497
1416	5	92	19.298094576
2358	3	65	8.5925106132
739	1	51	6.7717762075
2851	4	14	5.1256877649
2307	5	6	7.8894866052
2241	1	57	9.1443091411
1398	4	25	6.3364789527
410	1	45	4.8914648349
1381	1	35	4.1446069386
222	3	30	8.334642531
1403	5	85	17.286808492
1374	4	71	16.925158101
2812	4	73	13.333909812
2632	4	70	11.166140392
2452	4	33	10.301251754
57	3	63	9.9356375965
680	3	73	10.742943199
1050	3	76	11.984040457
2778	5	81	6.1650221906
2078	1	53	3.6287487243
2745	1	77	12.71151416
338	2	44	3.7434124198
2825	4	96	21.267837821
2837	5	92	10.913387373
2886	4	31	9.920161944
2221	3	6	0.1146651524
2247	2	11	8.1608873803
425	1	38	4.6156076735
1336	1	98	15.064409825
1901	2	56	7.177443139
360	5	15	6.0134156618
2623	2	15	9.1834690953
2168	4	63	10.134934049
149	3	19	6.1402192395
2392	5	4	6.9652514915
1880	3	43	1.0038999105
1560	1	83	5.1941238769
1279	1	38	1.2517807542
2047	2	66	14.371578729
1511	4	81	16.743600632
744	1	16	4.8017099918
172	2	83	13.194466121
1503	2	73	9.5690969482
416	1	31	0.8909978724
778	1	32	11.92060959
198	4	92	18.425693009
842	3	92	13.1519026
2819	4	98	10.215690249
1591	1	9	0.0973400198
671	1	10	7.2903078792
1489	4	23	4.8513764527
2959	4	12	6.7043821826
525	4	13	9.8631088491
2291	2	88	13.524659358
2053	2	89	10.32010678
2771	1	89	12.738592494
2986	4	84	11.751824053
36	2	69	12.041758017
855	2	7	5.2474826173
1720	5	94	14.574434318
1403	5	85	13.097494383
1336	1	98	10.173642076
2335	3	54	7.1329748749
1822	5	57	8.0858996504
491	5	84	11.943564204
2138	3	87	10.660958849
1787	3	84	12.210312995
1716	1	96	14.153080298
311	1	22	5.7901140367
1091	2	33	8.6972245918
795	1	78	11.996464545
1188	3	99	20.532044096
822	1	73	7.175770628
695	4	86	15.971312191
2315	2	78	12.939298293
1218	4	15	1.5376037598
2740	5	70	12.788218142
2460	2	90	12.801314023
676	3	29	8.6620937495
1076	1	83	9.6418935351
1277	2	94	13.992554557
1660	5	52	6.1709331311
88	3	98	7.0016878864
421	3	73	10.86881536
1106	4	10	6.7518601915
906	3	12	6.4935992107
773	5	79	11.25246555
1925	2	69	7.8278192821
1960	5	59	16.308105765
2311	2	44	4.6552100487
1501	1	84	10.953813602
1256	3	40	13.314178031
2350	1	23	6.1583699104
2398	4	49	10.653858803
2965	4	84	17.877761379
2942	4	35	6.7084015054
2180	5	98	20.550766033
1540	1	80	7.0634656995
2701	3	42	9.7019376709
333	1	40	0.3300456569
2151	1	46	7.9789475413
572	2	54	11.528272923
2483	5	49	10.642625416
2065	5	92	16.698110768
1741	4	52	11.323260518
2047	2	66	11.675308389
571	2	33	7.1864886021
2521	2	91	11.034245164
1016	3	83	17.015467398
1748	5	69	10.563188081
2649	3	50	7.6559717332
2609	5	55	10.153948732
1315	1	41	7.4251483676
584	1	84	12.776397142
2234	3	43	11.463646587
1706	2	58	10.317626324
2981	5	25	10.06865471
594	5	37	14.323865382
2795	3	60	6.2301171504
805	1	49	1.5294822913
1254	1	2	3.7478242178
1890	1	73	13.880384925
194	2	76	19.594326334
321	4	36	9.4253684689
140	3	71	9.4738488675
2985	2	89	5.6946935906
1670	4	89	10.708185601
956	3	76	11.052307368
922	4	23	1.7654275845
31	1	84	11.025782994
966	5	75	11.070001496
2860	5	11	8.5407581297
740	4	2	6.6264352255
439	4	31	9.9233692298
1341	5	32	10.126162639
2489	5	68	25.95356257
808	1	34	-0.354544953
1752	2	30	5.0626058203
214	2	49	7.1835362721
2066	3	68	10.692809256
1546	2	60	13.018111393
2658	4	100	21.385909513
2488	4	43	9.28036401
615	4	31	7.7510313381
89	1	71	6.5266632361
536	3	66	4.9427555987
196	4	2	3.9201339471
2777	5	41	8.0360406384
2130	4	48	10.463638805
1014	1	8	0.6696508552
2991	5	64	14.559087389
1333	5	22	10.077390608
222	3	30	3.8874259747
519	4	10	7.6731634826
1457	1	68	7.8112199517
2951	5	57	11.137318912
399	5	54	13.919794327
798	2	36	10.649660121
662	2	22	6.0196455857
2602	3	8	8.7606452941
2509	2	99	14.388276533
2461	4	93	13.116248428
357	4	57	13.052559335
2724	1	34	1.6141907327
871	1	71	8.7912935162
2101	5	100	12.456379297
297	3	18	8.096247508
128	4	58	12.133261154
1913	3	90	13.264941844
1078	2	95	11.124744897
218	1	70	3.9618844201
2911	5	37	10.376771443
2675	2	11	0.5390501393
1695	3	14	5.7196787237
680	3	73	11.524153248
1892	1	70	8.9023634741
2560	3	3	7.8931025667
1316	1	75	-1.462500807
1458	4	84	7.5661581117
2775	4	49	8.6635423462
61	1	43	7.4758054341
55	1	35	7.9908446876
2070	4	58	14.696281603
268	5	9	9.6508648293
1599	4	31	10.50591784
2182	1	80	10.278651235
910	3	45	8.825361682
2285	4	26	5.8123867031
2872	4	44	10.387804228
2022	5	50	14.852811782
2402	2	31	6.6305140685
1431	5	12	9.9577904952
2284	5	94	12.267921532
2552	1	13	4.7363546925
1816	2	33	1.073632512
1474	2	4	0.8007675407
1355	3	82	12.490494862
2592	3	62	14.782834701
2095	2	100	13.956406265
1637	4	35	8.9127279463
771	5	60	14.135511264
1943	3	69	7.7171068386
264	3	48	7.2370985156
1947	1	37	3.4662647216
1294	5	88	22.15138586
447	2	98	20.328051469
518	2	14	8.7227167362
2286	5	72	8.5610287648
1993	1	91	9.2623177697
2334	5	9	5.5483619649
2066	3	68	13.511483357
2711	4	83	13.671167647
1875	4	85	10.567105779
1135	3	34	1.1625773947
2507	3	5	7.9639602033
341	4	54	11.642227292
594	5	37	4.4127772216
547	5	29	13.027682173
1831	3	62	8.1595364586
1186	4	82	10.851783306
1618	3	30	5.1592293477
1179	5	89	12.852219384
2808	3	40	4.7426376124
573	4	60	9.6785431954
2001	4	53	16.613223415
2724	1	34	4.7334269044
2743	3	94	14.480954245
997	4	51	7.5925398167
1174	5	92	17.548686956
379	2	6	1.4419325597
1996	5	47	13.866123822
2847	4	86	11.229632407
2430	3	11	12.019515303
1623	1	84	8.2914201934
144	4	97	12.05360702
387	5	49	8.4532041152
1591	1	9	6.4904150388
2560	3	3	4.7998702641
276	2	57	4.5964712111
236	4	22	6.6873223383
1898	1	49	3.3994205913
291	2	100	8.317229167
2342	5	17	11.981217702
258	4	83	15.05542501
1461	5	5	3.2582289146
2394	2	30	7.9670163041
1497	3	30	7.4720121572
1367	4	20	3.1539982132
138	1	88	9.5342470877
1357	3	72	12.09285613
2233	5	43	12.592575392
2694	4	45	4.1672899843
783	1	87	4.2739260609
1069	3	60	6.4175365468
260	1	32	5.5134381209
1009	3	75	14.828301034
2981	5	25	10.618296214
2875	4	24	5.471385253
18	3	65	15.261893014
209	5	32	6.7762261449
540	4	78	8.3025352204
991	5	32	11.063031307
1457	1	68	6.8720445909
851	1	6	4.650904407
955	3	68	14.509276289
770	2	62	11.335346416
1693	4	68	16.917532059
1868	4	96	13.610635866
779	3	42	11.245266399
2682	3	57	12.129026539
2549	4	54	11.779518182
733	2	3	0.9494370902
2011	2	64	15.88793137
2971	4	37	9.2750587882
1690	4	31	4.479835992
2984	2	12	6.3587997984
215	2	22	6.444464552
1179	5	89	13.902606597
2000	4	9	4.8376281465
869	3	19	11.387072816
280	5	26	7.3272117423
1798	4	38	7.7070520847
427	2	88	8.9190861033
1256	3	40	11.241017901
234	3	4	8.12665917
725	5	7	8.4019605314
20	3	86	12.910858347
2586	5	97	15.17205111
2485	4	63	9.8610409314
1613	2	63	10.120692172
1028	3	15	3.4911689741
2112	2	73	7.8810381772
272	2	71	2.278528275
2624	4	33	13.958022672
329	3	32	3.4851947653
2728	5	5	10.397643924
342	5	50	6.7449673235
52	4	4	-1.266329675
478	2	62	13.787142416
489	2	61	10.245095284
2787	5	18	8.1399470524
541	4	1	1.3218046156
1420	1	86	8.8251095917
1145	1	86	11.568196108
846	4	71	17.760273631
407	2	5	4.1813944804
2645	4	16	-1.621164453
554	5	24	7.0536139786
364	3	47	3.1481370928
1181	1	92	9.4615873333
1972	3	75	3.3356495293
167	4	4	5.098238157
1417	5	93	12.363880695
1712	5	1	6.1211822796
1433	4	64	11.13616604
967	2	50	7.7333317182
851	1	6	2.2178837602
1593	5	72	13.399496259
1019	1	70	5.2006467232
2945	2	16	5.3041172436
1808	2	9	5.271764588
2122	1	83	11.506173015
2981	5	25	10.776496606
2734	4	43	4.3960901411
1591	1	9	-3.076722191
2709	2	14	4.2642674321
1347	5	95	14.990176609
80	3	55	5.6056034111
367	2	61	4.414580864
1820	5	85	13.414136909
1030	2	94	8.8515547827
559	2	80	12.768449377
63	5	40	14.206586124
2096	4	70	12.194792161
2701	3	42	17.768403082
359	1	49	5.5745726989
2934	5	48	8.856320856
2009	3	12	4.4871485092
1799	4	28	0.8376684589
2223	5	16	5.6428466473
1090	3	70	9.1603231487
2675	2	11	4.3355130131
57	3	63	7.5079428753
767	4	6	2.3967743402
2539	4	48	7.777464273
1327	1	78	13.958108526
1872	3	99	17.018561606
22	5	27	12.648079413
1276	5	58	12.386704831
12	5	65	15.590083938
2863	5	65	5.7099659914
519	4	10	7.5130422638
1535	4	55	14.099398952
631	2	24	-0.36081768
1023	2	40	6.1860496826
1309	4	15	5.0899026054
839	3	2	1.0145789897
130	4	45	8.0108429822
661	5	44	6.474399883
882	1	16	-0.924434482
2351	1	2	-2.311114747
2559	5	40	10.576574024
2866	4	77	15.277364699
2410	3	97	14.614063511
863	4	24	14.995782977
1232	1	12	5.3057377304
1188	3	99	16.781248731
2472	3	99	12.598631338
1229	3	77	12.881480412
1247	1	47	8.9517904815
2917	5	40	6.4820668958
742	2	78	10.623090425
2828	3	59	9.1264028854
81	3	40	4.4581144727
1099	5	4	8.9692868052
2320	1	13	5.1178371388
2930	2	7	-1.054182377
2911	5	37	14.093151777
2981	5	25	4.315318064
1991	4	98	12.55131718
18	3	65	9.4901057513
2237	3	79	12.929044095
2396	1	46	10.625058281
195	2	53	12.023892157
1641	1	32	0.9295700268
2457	2	62	7.2032351809
1296	4	65	7.7708112467
2735	2	7	3.5149252275
2879	5	48	16.138466072
392	4	15	7.836149342
445	5	92	11.183983371
258	4	83	11.795664854
1860	1	55	6.1807306355
2474	1	18	3.2230890926
493	3	38	5.8845933044
340	1	93	5.0436848507
2065	5	92	13.616787221
1347	5	95	16.877787115
2244	5	6	4.2926525238
2597	1	74	4.1874535555
1904	4	92	15.674060344
2791	3	44	6.9467782969
1543	3	32	4.5941665707
1354	4	66	15.073146137
186	4	36	9.5357103936
974	3	15	5.2889067165
2962	5	4	5.0501210776
2628	4	38	12.835234688
860	5	69	10.417956594
1978	3	79	11.663809754
2058	2	64	14.027942829
2038	5	15	12.742076984
1965	1	77	12.003756214
1677	4	38	4.0968921063
2231	5	42	10.657157246
1920	3	89	16.50056584
1667	5	20	7.2686587029
629	3	18	1.769166266
2421	1	11	1.8699935846
2496	3	25	14.86497212
635	2	75	8.0198916632
3000	5	30	2.7072098234
719	1	25	3.0304657707
2910	2	98	8.3838080176
1709	4	72	9.3970888492
2047	2	66	11.839443403
1143	5	92	9.1160317849
1575	2	46	5.689167959
2025	5	27	11.840974956
1640	2	79	12.701623361
2383	3	38	9.4427309579
889	2	38	9.2400733513
1521	1	79	7.1563837022
271	4	44	9.0280572998
964	5	31	10.176390245
700	3	17	0.8773777624
1945	4	4	8.5963825363
1764	1	11	6.5962843153
399	5	54	7.6797825006
636	2	73	9.9385717495
138	1	88	7.0662459178
379	2	6	5.1143667247
1190	4	70	16.202324593
2097	1	98	8.8923528187
2771	1	89	13.153603591
2741	4	98	17.269357303
910	3	45	5.6250065767
1005	2	31	5.0437449082
2185	2	64	12.392449564
1218	4	15	4.4417089778
529	3	73	10.41356048
138	1	88	-0.052869739
1323	5	34	4.9575340525
2661	2	74	7.1091149297
2894	2	40	7.9989379004
877	2	41	7.3721201991
1718	2	83	13.834748257
2474	1	18	1.7488568827
572	2	54	6.3986882753
2717	1	93	9.5861749007
1260	3	47	10.303370325
878	1	3	-0.35580987
856	5	93	14.163442607
644	3	75	8.4019342057
1109	2	8	3.6947405606
2721	4	76	19.659342568
1827	3	48	5.7064613727
2951	5	57	7.3170589992
2633	3	43	9.6848650565
1496	4	29	15.483951104
401	2	5	8.3179641963
2313	2	90	7.1612781606
2851	4	14	1.412113043
554	5	24	9.2248509263
1263	1	48	6.7629640476
492	2	66	16.730024559
2360	5	92	20.609584504
1155	2	82	8.2865340993
366	2	72	10.487799264
1143	5	92	16.518854407
159	4	35	4.6132261349
2	4	8	2.1269022007
1632	4	83	15.226820876
1466	4	57	8.1285727596
1089	5	99	18.956681047
1000	1	95	17.262927028
2395	5	48	11.437605278
2650	5	17	2.3704882321
196	4	2	5.0794723045
1927	4	62	14.676430242
256	1	1	3.3074610516
34	4	6	3.8272494224
274	3	91	13.847115828
1552	5	29	10.99874741
1902	5	10	7.2920070896
1942	1	80	9.3213223472
778	1	32	11.166637391
233	1	16	4.9183000704
1726	2	45	4.1428422415
1314	1	69	3.7293840297
1643	4	3	6.2411458526
1114	5	7	7.8829985858
1728	3	81	14.302320639
1461	5	5	8.111826732
2618	3	85	14.997396992
1036	5	65	16.226650267
2282	3	13	5.2879597305
52	4	4	2.6505568987
1334	5	34	9.2899491479
1249	4	54	10.751165959
2134	4	43	6.9479105562
2691	3	63	11.083556351
2598	1	98	6.3873605978
2736	5	38	6.560541864
707	4	98	16.306910959
1537	1	35	7.8601883502
1630	4	97	16.910209679
1481	2	24	7.9814118071
1577	5	92	19.291861913
2392	5	4	6.7976308341
758	3	30	12.973107293
1991	4	98	15.949531525
1648	3	67	4.595541426
474	3	12	9.0345607441
2382	5	56	11.926272026
1332	3	64	8.2450832059
2172	5	74	10.205198467
2876	2	26	3.1166685553
625	3	21	7.973364197
1596	4	73	17.333050044
2967	1	92	8.8535076078
1447	3	58	9.9955516367
1568	2	31	1.2378998345
1272	4	44	19.295047058
1451	3	36	8.2412860311
1253	3	70	16.531724956
1552	5	29	13.318695852
606	2	47	11.4230732
2328	4	19	0.8084358226
435	5	32	3.6016855339
388	1	18	10.515780876
2623	2	15	3.2212538416
1803	4	35	5.5233109337
1408	4	83	13.147788814
2497	4	82	15.031181088
2545	1	81	10.208318932
1438	1	15	8.1172522469
430	1	96	16.154256873
555	4	68	14.595666781
741	2	92	9.7482751165
2739	2	37	8.6053102627
2080	5	98	13.847092505
1157	3	54	4.7563439234
2726	4	75	7.1147631545
749	2	66	9.4472235891
486	2	100	19.513980425
1303	1	21	3.4314709398
895	5	27	6.4891532523
2389	1	16	5.284339409
870	3	98	14.248124731
1321	4	60	11.94413714
411	4	78	14.474037318
2908	5	71	11.70033786
2383	3	38	5.090598112
2839	3	63	8.9870221163
2214	2	16	-0.141650325
1862	2	99	12.454955172
1047	3	73	10.525967754
1276	5	58	13.268420094
467	2	3	3.5415801307
1527	5	89	17.23803037
2921	4	19	6.6642684013
472	5	27	9.7240161061
1928	1	45	2.3975798984
2655	4	93	11.376358087
811	3	38	6.2921586428
392	4	15	2.6806721611
584	1	84	15.885562376
2128	3	36	10.936552893
1082	5	32	10.468804625
1477	1	77	10.450033012
2996	4	66	7.1987312865
137	3	88	13.932817827
1536	1	20	1.4230151483
2286	5	72	11.369647535
2095	2	100	13.994764056
1871	4	86	6.5933058151
2950	3	51	14.932034297
2078	1	53	7.3706142182
265	1	75	7.2755474531
653	2	8	0.2200990975
77	5	78	7.6774628002
1406	1	74	3.2000554685
1152	5	89	15.745878819
1772	4	18	5.8111570028
1745	1	42	10.100497494
1189	2	97	12.200638365
2130	4	48	19.9748822
152	5	51	8.0857269295
642	3	72	8.4868547986
2269	2	10	10.874529721
2569	2	35	8.8755010547
547	5	29	11.142132805
627	2	73	7.4953552824
308	2	94	18.855692923
2961	3	71	11.982412168
902	1	97	19.248849065
546	4	31	12.332720393
1784	4	93	15.782470467
346	3	15	7.5671784713
143	3	31	3.985325324
2426	4	66	8.2777306334
1359	3	1	6.0305812835
1338	2	84	6.7617433099
144	4	97	13.805860813
428	4	52	11.331162212
1232	1	12	2.1198953071
1425	2	55	4.1229715355
460	4	92	15.326654416
430	1	96	13.201264516
2184	5	83	11.444438358
1691	4	88	10.102715882
2852	2	14	7.6972981018
189	5	43	11.302745148
548	4	19	11.914887147
915	4	63	15.681580559
1565	3	31	7.3496477166
2340	1	72	11.217708422
2130	4	48	13.391662635
2912	2	77	10.453451811
2944	3	99	12.174678536
1642	2	49	8.9171849166
199	2	78	9.8083415228
2420	1	4	1.9366529508
2832	5	79	10.89933418
306	1	63	2.5031209876
2111	5	84	14.578176021
2492	4	38	4.1551638582
1941	3	14	6.8130727052
2397	4	15	4.8983864678
98	1	38	6.2734863805
1306	3	30	7.7783274757
2276	3	4	3.018209767
2323	2	32	4.6650392117
2637	5	17	3.5227279658
1115	1	47	4.9954169483
2040	3	89	9.1989849471
965	2	2	8.0174037271
1387	4	71	9.603605051
1260	3	47	16.788315618
1960	5	59	12.560967687
1297	2	73	13.063063642
780	1	32	0.1126514597
2093	4	76	6.9963009542
2001	4	53	18.334611996
1634	3	6	9.2866388399
1633	1	96	12.334783953
1199	3	53	8.5315521683
2373	4	46	12.56201814
2174	4	40	4.5631096425
1977	5	6	5.1730805796
2633	3	43	2.7205784047
1630	4	97	13.91227012
1610	1	19	-6.152039664
2139	2	1	4.0526633062
203	4	63	14.232833628
658	1	52	9.2140945574
820	1	59	3.6636553564
550	2	69	12.485937614
1405	5	13	2.7134149592
291	2	100	10.557411136
258	4	83	14.817135112
47	1	53	4.5987113558
2962	5	4	5.0440626368
2265	4	64	17.853985397
2677	5	84	17.50738067
2836	5	54	10.058063417
1130	1	58	5.8262869362
118	3	25	13.926626619
992	5	96	12.516222547
1046	1	51	6.6194579589
1560	1	83	9.6131309712
1070	2	100	10.148291114
164	3	47	12.94285635
1212	5	91	15.447616359
15	3	49	9.486779411
820	1	59	11.983918899
1778	1	19	-0.088153206
156	3	88	10.344446356
231	5	95	19.07783276
1403	5	85	16.810189624
450	3	79	6.9391985526
1354	4	66	12.656047993
491	5	84	11.47378098
1970	3	65	15.622749579
1512	1	41	9.9150785664
2807	2	11	7.6781547288
935	5	24	12.705288539
2404	4	61	8.8735034005
161	5	74	14.29871727
2536	2	99	21.309784586
779	3	42	16.409819364
402	5	100	10.336483572
233	1	16	2.2778293584
2419	5	21	9.1424077071
2708	3	73	12.187425684
1702	1	28	2.5358755904
397	2	36	4.419160037
2739	2	37	12.93117624
2527	2	31	1.7141904348
1603	1	59	5.4777115644
482	3	87	12.134966523
1207	2	60	14.608181166
2828	3	59	8.2232867448
430	1	96	13.333724942
2413	4	83	13.106182034
1213	2	41	6.932869842
1678	5	5	9.41065703
210	3	47	8.9628824717
2600	4	17	8.3423291397
42	4	73	13.259301797
290	4	5	2.2621272111
1348	3	61	14.994168692
1557	1	41	4.6995178008
1637	4	35	4.9646068927
1745	1	42	6.0952383246
2592	3	62	11.508881881
725	5	7	5.7209192941
2077	5	37	5.6493847073
44	2	36	2.728210573
2981	5	25	11.962551635
2998	5	83	14.927435441
2594	3	66	17.159222534
519	4	10	9.3054741076
83	2	69	11.961590133
2354	5	88	14.221529435
2054	4	57	13.3045675
26	5	46	7.5095279577
229	1	41	9.0790185309
2916	2	50	9.439427448
2572	1	3	5.478661875
1705	4	50	11.919930421
877	2	41	3.7193182535
1163	3	6	-0.519382335
1733	4	53	14.338947793
2540	5	27	6.8908386483
2555	3	2	0.0441909666
2217	2	45	11.184767905
1379	4	38	6.6713050773
2462	1	92	4.2347042307
1717	5	23	10.114340503
2578	5	42	12.813148477
374	1	15	4.0013107338
2746	4	41	13.443515603
2364	3	93	14.573719531
491	5	84	16.050496915
1186	4	82	10.998117524
1934	4	79	14.257548217
161	5	74	12.585929699
1778	1	19	1.2347814854
180	3	23	9.7161959906
278	5	99	17.268260129
2592	3	62	7.3739577732
1214	3	70	10.394450019
2207	4	89	14.351606149
932	4	34	5.5339526913
404	2	2	5.0506086922
1794	2	80	11.896877135
1591	1	9	0.6484518766
1048	1	100	13.607301172
1647	4	76	14.133341064
146	4	48	9.7478638607
426	5	21	11.176469361
1768	2	83	13.127261967
1605	5	91	10.993903947
2275	5	12	6.3253903358
2955	2	43	8.6120714428
145	5	55	10.248390471
2953	3	20	2.6994101576
246	2	61	3.5330644785
804	3	78	11.772554094
2831	2	19	3.5457123989
475	5	29	12.081047129
2605	5	12	7.9507673505
667	4	69	10.800695063
2821	2	78	10.466511186
93	5	92	17.699458807
2959	4	12	7.044959049
1191	1	16	3.0148802543
1919	1	76	6.1188966203
201	1	56	11.96453864
328	2	91	8.6304262958
2412	5	95	17.74168198
2976	3	36	7.4915657866
1657	2	37	11.481050371
11	1	56	12.018973582
102	4	75	8.8895416331
2630	3	1	-0.137723867
975	4	78	11.549732057
1023	2	40	8.3189455944
1043	4	18	6.2618052119
4	5	46	12.270015606
1550	5	44	7.131747323
2903	5	39	10.335082791
184	2	27	9.7442918084
2725	2	86	11.086883789
566	4	16	10.983057008
2434	4	40	10.748603296
938	2	52	15.397897996
325	2	53	7.4537745147
2652	1	37	9.2427489675
2300	2	55	3.5687185944
1635	4	56	11.726516775
2422	1	44	12.308099534
583	1	19	4.9751711601
1939	1	20	4.2007697013
2872	4	44	11.232243613
821	1	92	9.3764076694
1205	4	61	14.708092759
1818	4	84	12.352065085
436	4	8	8.771275561
151	5	37	11.533281295
2322	3	82	10.572571725
1427	2	28	11.063092821
1951	4	89	17.573345493
2545	1	81	8.6374632792
1178	4	24	9.4975461108
129	1	66	3.0682799431
489	2	61	9.1815205378
1363	1	15	8.5080720863
1391	1	93	9.5336674236
2079	4	26	8.4902579175
1361	3	90	13.762116811
2575	2	92	10.111747529
997	4	51	9.7251337044
2450	2	17	4.8507545869
319	4	6	4.4021427122
674	4	73	7.226523752
549	5	58	7.9024532608
1939	1	20	5.5908699579
1703	3	5	5.0940229885
2846	1	51	7.2250858285
611	2	39	4.326432369
444	5	7	6.603187723
2814	1	54	4.7755882399
1794	2	80	14.928780132
2976	3	36	8.3313213389
1298	1	35	4.1401701808
1098	3	79	14.084222569
781	3	20	3.920946356
2357	2	6	5.9935058872
1414	1	29	7.2644204623
2639	3	68	9.0716420725
781	3	20	5.4793802391
2122	1	83	15.536690312
1738	4	91	17.992997996
630	5	44	9.1993545944
1413	5	77	7.9247700337
2794	3	34	4.9442817931
1471	3	45	12.294519616
2043	5	61	6.4391429283
1510	4	78	9.9542685604
1884	5	20	8.1681278849
922	4	23	7.0927249467
1501	1	84	13.100346096
1966	3	62	11.891652554
2000	4	9	11.892350142
2166	3	62	10.801598324
391	3	42	8.0925832427
1015	1	75	7.9227383394
2639	3	68	8.6616461564
981	5	41	8.3627010873
